datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,30.0,30,30,30,5be37d60fb1666002310e1d6,30,30,30,,30,1,30.0
2018-11-11T00:00:00.000+00:00,20.0,20,20,30,5be8c335fb16660023168ea8,20,20,20,,20,1,20.0
2018-11-18T00:00:00.000+00:00,35.0,35,20,35,5bf1fe0efb166600232084a1,35,35,35,,35,1,35.0
2018-11-23T00:00:00.000+00:00,35.0,35,20,35,5bf8955efb1666002224a2a8,35,35,35,,35,1,35.0
2018-11-27T00:00:00.000+00:00,40.0,40,20,40,5bfddae7fb166600222a17d0,40,40,40,32.0,40,1,40.0
2018-12-02T00:00:00.000+00:00,30.0,30,30,40,5c0472d7fb1666002230fc7c,30,30,30,32.0,30,1,30.0
2018-12-07T00:00:00.000+00:00,30.0,30,30,40,5c0b0a433ae3e800244fb616,30,30,30,34.0,30,1,30.0
2018-12-08T00:00:00.000+00:00,30.0,30,30,40,5c0c5b803ae3e80024513058,30,30,30,33.0,30,1,30.0
2018-12-30T00:00:00.000+00:00,70.0,70,30,70,5c295c863ae3e80024748646,70,70,70,40.0,70,1,70.0
2019-01-15T00:00:00.000+00:00,30.0,30,30,70,5c3e74833ae3e80024900cd5,30,30,30,38.0,30,1,30.0
2019-01-16T00:00:00.000+00:00,100.0,100,30,100,5c3fc5ff3ae3e800238f7e34,100,100,100,52.0,100,1,100.0
2019-01-19T00:00:00.000+00:00,35.0,35,30,100,5c43bad43ae3e8002394bfb6,35,35,35,53.0,35,1,35.0
2019-01-29T00:00:00.000+00:00,25.0,25,25,100,5c50e9e33ae3e80023a60a64,25,25,25,52.0,25,1,25.0
