datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-26T00:00:00.000+00:00,45.0,45,45,45,5bfc890cfb1666002228b01c,45,45,45,0,45,1,45.0
2018-12-03T00:00:00.000+00:00,40.0,40,40,45,5c05c3e2fb16660022323cfd,40,40,40,0,40,1,40.0
2019-01-04T00:00:00.000+00:00,40.0,40,40,45,5c2ff4073ae3e800237b404a,40,40,40,0,40,1,40.0
2019-01-30T00:00:00.000+00:00,25.0,25,25,45,5c523a963ae3e80024aaa2e5,25,25,25,0,25,1,25.0
