datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-29T00:00:00.000+00:00,5.0,5,5,5,5c007e1efb166600222cc6c1,5,5,5,0,5,1,5.0
2019-01-06T00:00:00.000+00:00,9.0,9,5,9,5c32971c3ae3e80024805414,9,9,9,0,9,1,9.0
