datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2019-01-12T00:00:00.000+00:00,30.0,30,30,30,5c3a80b93ae3e8002388d8c4,30,30,30,0,30,1,30.0
2019-01-31T00:00:00.000+00:00,2.0,2,2,30,5c538cfc3ae3e80023a96019,2,2,2,0,2,1,2.0
