datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2019-01-05T00:00:00.000+00:00,1.0,1,1,1,5c3145743ae3e800237cfab8,1,1,1,0,1,1,1.0
