datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-12-07T00:00:00.000+00:00,15.0,15,15,15,5c0b0a483ae3e800234fa06f,15,15,15,15,1,15.0
2018-12-08T00:00:00.000+00:00,5.0,5,5,15,5c0c5b843ae3e80023510076,5,5,5,5,5,5.0
