datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,6.5,10,3,10,5be37d4afb166600220e993c,10,8.5,3,7.9,10,20,8.2
2018-11-08T00:00:00.000+00:00,9.0,8,3,10,5be4ceb3fb1666002312437b,10,10.0,8,8.0,8,12,9.333
2018-11-09T00:00:00.000+00:00,7.5,9,3,12,5be61ffbfb16660022111999,12,8.0,3,7.8,9,29,8.034
2018-11-10T00:00:00.000+00:00,8.5,10,3,12,5be771affb16660022127dd1,10,9.0,7,8.0,7,34,8.971
2018-11-11T00:00:00.000+00:00,7.0,7,3,12,5be8c322fb1666002213dd9b,10,8.0,4,7.7,10,30,8.4
2018-11-12T00:00:00.000+00:00,8.0,9,3,12,5bea14fdfb1666002317fa79,10,8.0,6,8.0,8,35,7.857
2018-11-13T00:00:00.000+00:00,9.5,9,4,11,5beb660bfb166600231956af,11,9.0,8,8.1,9,24,9.417
2018-11-14T00:00:00.000+00:00,8.5,9,4,11,5becb7f7fb1666002217ee8e,10,9.0,7,8.3,10,34,8.853
2018-11-15T00:00:00.000+00:00,7.0,10,4,11,5bee0975fb166600221947d1,10,8.0,4,8.0,4,42,7.595
2018-11-16T00:00:00.000+00:00,8.5,9,4,11,5bef5b07fb166600221aaeba,10,10.0,7,8.3,8,35,9.229
2018-11-17T00:00:00.000+00:00,8.5,9,4,10,5bf0ac8bfb166600221c25f3,10,9.0,7,8.4,9,34,9.0
2018-11-18T00:00:00.000+00:00,8.5,10,4,13,5bf1fe0afb166600221d9d45,13,8.0,4,8.2,10,53,8.226
2018-11-19T00:00:00.000+00:00,8.5,10,4,13,5bf34f78fb1666002321ee5b,10,10.0,7,8.2,9,33,8.818
2018-11-20T00:00:00.000+00:00,9.5,10,4,13,5bf4a0d3fb1666002220705f,11,10.0,8,8.7,8,15,9.8
2018-11-21T00:00:00.000+00:00,6.5,9,3,13,5bf5f24afb1666002324ca80,10,8.0,3,8.3,7,37,8.162
2018-11-22T00:00:00.000+00:00,7.5,8,3,11,5bf74369fb166600232631bc,10,8.0,5,8.1,6,28,7.5
2018-11-23T00:00:00.000+00:00,7.5,5,3,11,5bf8954bfb1666002327a53c,10,8.5,5,7.9,10,33,7.727
2018-11-24T00:00:00.000+00:00,8.0,10,3,12,5bf9e6b0fb16660023291e45,12,8.0,4,7.8,10,37,8.243
2018-11-25T00:00:00.000+00:00,7.5,5,4,12,5bfb3851fb166600232aa52e,10,7.0,5,7.4,5,33,7.273
2018-11-26T00:00:00.000+00:00,6.5,6,4,12,5bfc89c2fb166600232c154f,8,5.5,5,7.4,5,20,5.7
2018-11-27T00:00:00.000+00:00,5.0,5,3,12,5bfddad7fb166600232d8002,7,5.0,3,6.9,5,30,5.0
2018-11-28T00:00:00.000+00:00,5.5,5,3,10,5bff2c8efb166600222b6f6e,7,5.0,4,6.5,5,23,5.087
