datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-25T00:00:00.000+00:00,5.0,5,5,5,5bfb37d9fb166600232a9317,5,5,5,5,29,5.0
2018-11-27T00:00:00.000+00:00,5.0,5,5,5,5bfdda94fb166600222a0a4e,5,5,5,5,1,5.0
