datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,192.5,190,150,200,5be37d57fb1666002310e03e,195,190.0,190,3,174.8,190,3,191.667
2018-11-07T00:00:00.000+00:00,15.0,14,8,18,5be37d57fb1666002310e03d,16,15.0,14,0,14.1,15,24,15.0
2018-11-08T00:00:00.000+00:00,150.0,150,150,200,5be4cebcfb166600220fdfd8,150,150.0,150,3,170.0,150,1,150.0
2018-11-08T00:00:00.000+00:00,10.5,15,6,18,5be4cebcfb166600220fdfd7,15,15.0,6,0,13.2,15,16,13.562
2018-11-09T00:00:00.000+00:00,170.0,190,150,200,5be62005fb1666002313a485,190,160.0,150,3,172.0,160,5,166.0
2018-11-09T00:00:00.000+00:00,11.0,14,6,16,5be62005fb1666002313a484,14,12.0,8,0,13.1,13,9,10.778
2018-11-10T00:00:00.000+00:00,167.5,135,135,200,5be771b8fb1666002315278d,200,160.0,135,3,171.0,150,7,163.571
2018-11-10T00:00:00.000+00:00,14.5,15,6,20,5be771b8fb1666002315278c,20,13.0,9,0,13.2,13,41,12.927
2018-11-11T00:00:00.000+00:00,150.0,180,120,200,5be8c320fb16660023168bab,180,150.0,120,3,166.0,120,5,146.0
2018-11-11T00:00:00.000+00:00,15.0,15,6,20,5be8c320fb16660023168baa,17,15.0,13,0,13.2,15,38,14.816
2018-11-12T00:00:00.000+00:00,172.5,165,120,200,5bea1513fb16660022153a5b,180,172.5,165,3,162.0,180,2,172.5
2018-11-12T00:00:00.000+00:00,10.0,11,8,20,5bea1513fb16660022153a5a,12,10.0,8,0,12.2,10,21,10.286
2018-11-13T00:00:00.000+00:00,199.0,200,120,200,5beb6614fb166600221681f2,200,200.0,198,3,171.8,198,5,199.4
2018-11-13T00:00:00.000+00:00,14.5,17,8,20,5beb6614fb166600221681f1,20,17.0,9,0,13.0,15,13,15.692
2018-11-14T00:00:00.000+00:00,160.0,160,120,200,5becb80afb166600231ac4be,200,160.0,120,3,169.8,200,9,167.111
2018-11-14T00:00:00.000+00:00,15.0,15,8,20,5becb80afb166600231ac4bd,16,15.0,14,0,13.8,16,21,15.048
2018-11-15T00:00:00.000+00:00,122.5,139,75,200,5bee0983fb166600231c2bd0,170,139.0,75,3,160.8,75,5,124.8
2018-11-15T00:00:00.000+00:00,16.5,18,8,20,5bee0983fb166600231c2bcf,18,15.0,15,0,14.2,15,19,15.474
2018-11-16T00:00:00.000+00:00,127.5,140,75,200,5bef5b10fb166600231d9ac8,140,127.5,115,3,156.3,115,2,127.5
2018-11-16T00:00:00.000+00:00,15.0,14,9,20,5bef5b10fb166600231d9ac7,20,14.0,10,0,14.2,15,19,13.211
2018-11-17T00:00:00.000+00:00,138.0,138,75,200,5bf0ac96fb166600231f0f3e,138,138.0,138,3,149.4,138,1,138.0
2018-11-17T00:00:00.000+00:00,13.5,14,10,20,5bf0ac96fb166600231f0f3d,15,14.0,12,0,14.9,15,10,14.2
2018-11-18T00:00:00.000+00:00,170.0,200,75,200,5bf1fe01fb166600221d9bf9,200,170.0,140,3,143.6,140,2,170.0
