datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-21T00:00:00.000+00:00,3.0,3,3,3,5bf5f275fb1666002324d077,3,3,3,3,1,3.0
2019-01-09T00:00:00.000+00:00,2.0,2,2,3,5c368c263ae3e80024857d38,2,2,2,2,1,2.0
