datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-15T00:00:00.000+00:00,20.0,20,20,20,5bee0997fb166600231c2e80,20,20,20,20,1,20.0
