datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,32.5,20,20,45,5be37d3efb1666002310dc08,45,30.0,20,33.5,30,12,30.583
2018-11-08T00:00:00.000+00:00,35.0,35,20,45,5be4cea4fb166600220fdbc8,40,35.0,30,34.0,40,7,36.429
2018-11-09T00:00:00.000+00:00,30.0,30,20,45,5be61fe4fb1666002313a064,35,30.0,25,33.0,35,7,30.714
2018-11-10T00:00:00.000+00:00,32.5,40,20,45,5be77199fb16660022127ab3,40,30.0,25,32.0,29,13,30.231
2018-11-11T00:00:00.000+00:00,27.5,29,20,40,5be8c2f3fb1666002213d75d,35,29.0,20,31.5,20,21,28.524
2018-11-12T00:00:00.000+00:00,27.5,30,20,40,5bea14f2fb16660022153626,35,30.0,20,30.5,30,13,29.923
2018-11-13T00:00:00.000+00:00,25.0,30,20,40,5beb65ebfb16660022167dc5,30,27.0,20,28.5,30,12,26.583
2018-11-14T00:00:00.000+00:00,22.5,23,15,35,5becb7eafb1666002217ed1b,30,25.0,15,27.0,24,13,24.231
2018-11-15T00:00:00.000+00:00,29.5,30,15,35,5bee095afb166600231c271f,30,30.0,29,26.4,30,10,29.9
2018-11-16T00:00:00.000+00:00,30.0,35,15,35,5bef5aeafb166600231d9658,35,30.0,25,26.9,30,22,30.955
2018-11-17T00:00:00.000+00:00,29.0,30,15,35,5bf0ac74fb166600231f0aef,30,30.0,28,27.2,30,16,29.562
2018-11-18T00:00:00.000+00:00,37.5,29,25,50,5bf1fdc7fb166600221d954c,50,30.0,25,29.7,30,16,31.188
2018-11-19T00:00:00.000+00:00,29.5,30,25,50,5bf34f63fb166600221f02ae,30,30.0,29,31.1,29,12,29.833
2018-11-20T00:00:00.000+00:00,30.0,30,20,50,5bf4a0bdfb1666002323557d,40,30.0,20,31.2,27,14,28.929
2018-11-21T00:00:00.000+00:00,29.0,35,20,50,5bf5f23efb1666002221d6f6,35,30.0,23,31.0,30,16,29.5
2018-11-22T00:00:00.000+00:00,30.0,35,20,40,5bf74352fb166600222329a7,35,30.0,25,31.2,30,14,31.286
2018-11-23T00:00:00.000+00:00,32.5,30,20,40,5bf89542fb1666002327a3ca,40,35.0,25,30.2,30,15,33.0
2018-11-24T00:00:00.000+00:00,34.0,35,23,40,5bf9e68efb166600232918c0,39,33.5,29,31.1,29,23,33.0
2018-11-25T00:00:00.000+00:00,29.0,30,18,40,5bfb3845fb166600232aa3b8,40,30.0,18,30.9,30,28,29.25
2018-11-26T00:00:00.000+00:00,32.5,30,18,40,5bfc89b8fb166600232c13d0,40,32.0,25,31.6,34,20,33.45
2018-11-27T00:00:00.000+00:00,30.0,30,18,40,5bfddac6fb166600222a1227,40,30.0,20,31.6,20,12,27.917
2018-11-28T00:00:00.000+00:00,30.0,29,18,40,5bff2c71fb166600222b6bb0,40,30.0,20,31.1,30,16,30.688
2018-11-29T00:00:00.000+00:00,26.5,20,20,40,5c007e2cfb166600222cc917,33,28.5,20,29.6,20,10,27.0
2018-11-30T00:00:00.000+00:00,30.0,30,20,40,5c01cf93fb1666002331f486,40,30.0,20,29.8,32,22,30.455
2018-12-01T00:00:00.000+00:00,31.5,30,20,40,5c03210ffb166600222f8315,35,30.0,28,29.6,34,16,31.438
2018-12-02T00:00:00.000+00:00,28.0,35,16,40,5c0472b9fb1666002334e4fe,40,30.0,16,29.2,40,27,30.63
2018-12-03T00:00:00.000+00:00,32.5,35,16,40,5c05c430fb16660022324992,35,30.0,30,29.7,32,13,32.0
2018-12-04T00:00:00.000+00:00,29.5,25,16,40,5c07154bfb16660022339c20,34,30.0,25,30.3,25,9,28.444
2018-12-05T00:00:00.000+00:00,29.5,27,16,40,5c0866dbfb1666002338fe85,32,30.0,27,30.2,30,8,29.625
2018-12-06T00:00:00.000+00:00,31.0,30,22,40,5c09b8b93ae3e800234e3d84,40,30.0,22,30.1,40,9,30.0
2018-12-07T00:00:00.000+00:00,26.5,20,20,40,5c0b09f03ae3e800234f94b5,33,25.0,20,29.8,25,7,26.143
2018-12-08T00:00:00.000+00:00,32.5,29,20,40,5c0c5b583ae3e80024512a30,40,35.0,25,29.8,35,13,32.538
2018-12-09T00:00:00.000+00:00,29.5,30,20,40,5c0dacd73ae3e8002452b1e7,30,30.0,29,29.8,30,12,29.917
2018-12-10T00:00:00.000+00:00,27.5,30,20,40,5c0efe4e3ae3e80024543a2d,35,30.0,20,29.4,30,16,30.438
2018-12-11T00:00:00.000+00:00,35.0,35,20,40,5c1050003ae3e8002455cbee,36,35.0,34,30.2,35,9,34.778
2018-12-12T00:00:00.000+00:00,30.0,35,20,40,5c11a15f3ae3e8002457534c,40,32.5,20,30.9,30,12,31.75
2018-12-13T00:00:00.000+00:00,30.0,30,20,40,5c12f2f23ae3e8002358285b,40,30.0,20,30.4,34,12,31.417
2018-12-14T00:00:00.000+00:00,30.0,30,20,40,5c1444fc3ae3e8002359ba88,40,30.0,20,30.5,30,9,31.889
2018-12-15T00:00:00.000+00:00,32.5,30,20,40,5c1595da3ae3e800235b4efe,40,33.5,25,31.5,25,22,31.773
2018-12-16T00:00:00.000+00:00,30.0,30,20,40,5c16e75b3ae3e800245d99c2,35,32.0,25,30.5,30,13,31.231
2018-12-17T00:00:00.000+00:00,32.5,35,20,40,5c18395b3ae3e800245f3f05,35,30.0,30,31.0,32,7,31.0
2018-12-18T00:00:00.000+00:00,27.5,30,20,40,5c198ab33ae3e8002460ce4f,35,25.0,20,30.5,20,5,26.0
2018-12-19T00:00:00.000+00:00,30.0,30,20,35,5c1adbd53ae3e8002462605e,35,30.0,25,30.5,28,13,31.077
2018-12-20T00:00:00.000+00:00,34.5,35,20,39,5c1c2db83ae3e800236306fd,39,35.0,30,30.9,35,10,34.1
2018-12-21T00:00:00.000+00:00,27.5,30,20,39,5c1d7f733ae3e8002465af20,35,30.0,20,30.4,30,10,28.9
2018-12-22T00:00:00.000+00:00,30.5,35,20,40,5c1ed0b73ae3e80024675758,40,35.0,21,30.0,35,19,32.579
2018-12-23T00:00:00.000+00:00,34.5,30,20,45,5c2021e23ae3e8002468ea1a,45,35.0,24,31.4,38,24,35.333
2018-12-24T00:00:00.000+00:00,35.0,40,20,45,5c2173593ae3e800246a8eb1,40,36.5,30,32.4,30,12,36.667
2018-12-25T00:00:00.000+00:00,39.5,39,21,45,5c22c4f73ae3e800236afca5,40,40.0,39,33.4,40,3,39.667
2018-12-26T00:00:00.000+00:00,31.5,34,23,45,5c2416593ae3e800236c8c91,40,35.0,23,34.2,39,15,33.867
2018-12-27T00:00:00.000+00:00,35.0,20,20,50,5c2568683ae3e800236e389a,50,30.0,20,35.1,20,20,32.1
2018-12-28T00:00:00.000+00:00,28.0,40,16,50,5c26b95e3ae3e800247119ae,40,30.0,16,33.8,40,18,30.056
2018-12-29T00:00:00.000+00:00,33.5,25,16,50,5c280b6e3ae3e80023717fe8,45,35.0,22,33.5,39,20,35.35
2018-12-30T00:00:00.000+00:00,37.5,40,16,50,5c295c5a3ae3e80024747f91,45,39.5,30,33.1,45,14,38.357
2018-12-31T00:00:00.000+00:00,33.5,25,16,45,5c2aadd33ae3e80024762da8,42,35.0,25,33.5,35,9,34.111
