datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-09T00:00:00.000+00:00,10.0,10,10,10,5be61fe9fb1666002211179d,10,10,10,10,1,10.0
2019-01-27T00:00:00.000+00:00,30.0,30,10,30,5c4e46a73ae3e80024a5617d,30,30,30,30,1,30.0
2019-01-31T00:00:00.000+00:00,2.0,2,2,30,5c538c863ae3e80024ac86a7,2,2,2,2,1,2.0
