datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2019-01-01T00:00:00.000+00:00,15.0,15,15,15,5c2c000c3ae3e800237674ed,15,15,15,15,1,15.0
2019-02-03T00:00:00.000+00:00,19.0,19,15,19,5c5781383ae3e80023aeb698,19,19,19,19,1,19.0
