datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-12-21T00:00:00.000+00:00,100.0,100,100,100,5c1d7f6c3ae3e8002364a8b4,100,100,100,100,1,100.0
2019-01-15T00:00:00.000+00:00,30.0,30,30,100,5c3e745e3ae3e800238dc809,30,30,30,30,1,30.0
2019-01-31T00:00:00.000+00:00,2.0,2,2,100,5c538c863ae3e80024ac869d,2,2,2,2,1,2.0
