datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-12-12T00:00:00.000+00:00,5.0,5,5,5,5c11a1b83ae3e8002356ca20,5,5,5,5,1,5.0
2018-12-20T00:00:00.000+00:00,15.0,15,5,15,5c1c2e123ae3e80024642048,15,15,15,15,1,15.0
