datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-17T00:00:00.000+00:00,2.0,2,2,15,5bf0ac8dfb166600221c2637,2,2,2,0,2,1,2.0
2019-01-08T00:00:00.000+00:00,10.0,10,2,15,5c3539f23ae3e8002381fe10,10,10,10,0,10,1,10.0
