datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,24.0,19,19,29,5be37d0ffb166600220e9016,29,20.0,19,3,,20,3,22.667
2018-11-08T00:00:00.000+00:00,15.0,15,15,29,5be4ce62fb166600220fd11f,15,15.0,15,3,,15,1,15.0
2018-11-08T00:00:00.000+00:00,3.0,3,3,9,5be4ce62fb166600220fd11e,3,3.0,3,0,4.1,3,3,3.0
2018-11-09T00:00:00.000+00:00,25.0,25,15,29,5be61fa7fb16660022111062,25,25.0,25,3,23.2,25,1,25.0
2018-11-10T00:00:00.000+00:00,35.0,35,15,35,5be7715dfb16660023151885,35,35.0,35,3,24.6,35,1,35.0
2018-11-10T00:00:00.000+00:00,5.0,3,3,7,5be7715dfb16660023151884,7,5.0,3,0,4.3,7,5,6.2
2018-11-11T00:00:00.000+00:00,22.0,23,15,35,5be8c29ffb16660023167991,24,23.0,20,3,24.2,24,4,21.75
2018-11-11T00:00:00.000+00:00,5.0,5,3,7,5be8c29ffb16660023167990,5,5.0,5,0,4.1,5,12,5.0
2018-11-13T00:00:00.000+00:00,4.5,4,3,7,5beb65affb16660023194d5a,5,4.5,4,0,4.4,5,12,4.917
2018-11-15T00:00:00.000+00:00,24.0,24,20,35,5bee08effb166600231c1ae5,24,24.0,24,3,24.2,24,1,24.0
2018-11-15T00:00:00.000+00:00,4.0,4,3,7,5bee08effb166600231c1ae4,4,4.0,4,0,4.3,4,3,4.0
2018-11-16T00:00:00.000+00:00,25.0,25,20,35,5bef5ab9fb166600221aa51b,25,25.0,25,3,26.2,25,1,25.0
2018-11-16T00:00:00.000+00:00,5.0,5,4,5,5bef5ab9fb166600221aa51a,5,5.0,5,0,4.7,5,1,5.0
2018-11-17T00:00:00.000+00:00,30.0,25,20,35,5bf0ac39fb166600221c1c34,35,30.0,25,3,27.2,35,2,30.0
2018-11-17T00:00:00.000+00:00,4.0,5,3,5,5bf0ac39fb166600221c1c33,5,4.0,3,0,4.5,3,7,3.714
2018-11-18T00:00:00.000+00:00,20.0,15,15,35,5bf1fd30fb166600221d8404,25,20.0,15,3,24.2,25,2,20.0
2018-11-18T00:00:00.000+00:00,4.0,4,3,5,5bf1fd30fb166600221d8403,4,4.0,4,0,4.3,4,1,4.0
2018-11-19T00:00:00.000+00:00,5.0,5,3,5,5bf34f2dfb1666002321e4c3,5,5.0,5,0,4.4,5,10,5.0
2018-11-21T00:00:00.000+00:00,22.0,22,15,35,5bf5f1d1fb1666002324b9a5,22,22.0,22,3,24.2,22,1,22.0
2018-11-22T00:00:00.000+00:00,4.0,4,3,5,5bf74322fb166600222322e6,4,4.0,4,0,4.4,4,1,4.0
2018-11-24T00:00:00.000+00:00,19.0,24,14,35,5bf9e638fb1666002225f21d,24,19.0,14,3,23.2,14,3,20.667
2018-11-25T00:00:00.000+00:00,30.0,30,14,30,5bfb37fffb166600232a9915,30,30.0,30,3,24.2,30,1,30.0
2018-11-25T00:00:00.000+00:00,3.0,3,3,5,5bfb37fffb166600232a9914,3,3.0,3,0,4.0,3,1,3.0
2018-11-26T00:00:00.000+00:00,4.5,5,3,5,5bfc8936fb1666002228b6b1,5,4.5,4,0,4.1,4,2,4.5
2018-11-27T00:00:00.000+00:00,29.0,29,14,30,5bfdda9efb166600222a0b90,29,29.0,29,3,24.0,29,1,29.0
2018-11-27T00:00:00.000+00:00,3.0,3,3,5,5bfdda9efb166600222a0b8f,3,3.0,3,0,3.9,3,1,3.0
2018-11-28T00:00:00.000+00:00,30.0,30,14,30,5bff2c1dfb166600232ef075,30,30.0,30,3,26.0,30,1,30.0
2018-11-28T00:00:00.000+00:00,4.0,4,3,5,5bff2c1dfb166600232ef074,4,4.0,4,0,3.7,4,3,4.0
2018-11-29T00:00:00.000+00:00,4.0,4,3,5,5c007e04fb166600233074c0,4,4.0,4,0,3.7,4,1,4.0
2018-11-30T00:00:00.000+00:00,25.0,25,25,30,5c01cf50fb1666002331eb5f,25,25.0,25,3,26.6,25,1,25.0
2018-11-30T00:00:00.000+00:00,5.0,5,3,5,5c01cf50fb1666002331eb5e,5,5.0,5,0,4.1,5,4,5.0
2018-12-01T00:00:00.000+00:00,17.5,20,15,30,5c0320cffb166600222f790d,20,17.5,15,3,26.3,15,2,17.5
2018-12-01T00:00:00.000+00:00,3.0,3,3,5,5c0320cffb166600222f790c,3,3.0,3,0,3.8,3,1,3.0
