datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-13T00:00:00.000+00:00,20.0,20,20,20,5beb65e0fb16660023195298,20,20,20,0,20,1,20.0
2018-12-22T00:00:00.000+00:00,35.0,35,20,35,5c1ed0943ae3e80024675239,35,35,35,0,35,2,35.0
2019-01-27T00:00:00.000+00:00,30.0,30,20,35,5c4e46743ae3e80023a297c6,30,30,30,0,30,1,30.0
