datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-25T00:00:00.000+00:00,10.0,10,10,10,5bfb386efb166600232aa9ea,10,10,10,10,1,10.0
2019-01-19T00:00:00.000+00:00,7.0,7,7,10,5c43baf23ae3e80024972158,7,7,7,7,1,7.0
