datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-14T00:00:00.000+00:00,3.0,3,3,3,5becb7d0fb1666002217e972,3,3,3,3,3,1,3.0
2018-11-17T00:00:00.000+00:00,20.0,20,3,20,5bf0ac56fb166600231f071b,20,20,20,0,20,1,20.0
2018-11-30T00:00:00.000+00:00,3.0,3,3,20,5c01cf76fb166600222e146e,3,3,3,0,3,1,3.0
2018-12-13T00:00:00.000+00:00,1000.0,1000,3,1000,5c12f2c63ae3e800235820ce,1000,1000,1000,0,1000,1,1000.0
