datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-24T00:00:00.000+00:00,10.0,10,10,10,5bf9e612fb1666002225ecf0,10,10,10,10,1,10.0
2018-12-01T00:00:00.000+00:00,15.0,15,10,15,5c0320b0fb16660023335fd8,15,15,15,15,1,15.0
