datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2019-01-20T00:00:00.000+00:00,45.0,45,45,45,5c450c243ae3e800239667ae,45,45,45,45,1,45.0
