datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,25.0,29,15,30,5be37d02fb1666002310d2aa,30,25.0,20,24.1,25,33,25.97
2018-11-08T00:00:00.000+00:00,25.5,25,15,30,5be4ce35fb166600231231ac,27,25.0,24,24.4,25,23,25.13
2018-11-09T00:00:00.000+00:00,22.0,25,15,30,5be61f91fb1666002313970d,29,24.0,15,23.8,25,39,21.846
2018-11-10T00:00:00.000+00:00,20.0,20,15,30,5be77134fb166600231511b4,22,20.0,18,23.3,18,44,19.727
2018-11-11T00:00:00.000+00:00,20.0,20,15,29,5be8c28bfb1666002213c82e,22,20.0,18,22.5,19,39,19.872
2018-11-12T00:00:00.000+00:00,20.0,20,15,29,5bea142afb16660022152208,22,20.0,18,21.5,19,36,20.083
2018-11-13T00:00:00.000+00:00,20.5,20,16,25,5beb6591fb1666002216744d,25,21.0,16,20.5,21,31,21.742
2018-11-14T00:00:00.000+00:00,19.5,19,14,25,5becb7a5fb1666002217e3d1,25,20.0,14,20.0,16,48,20.167
2018-11-15T00:00:00.000+00:00,19.5,20,14,25,5bee08defb166600221937c5,20,20.0,19,19.9,20,29,19.828
2018-11-16T00:00:00.000+00:00,20.0,15,14,25,5bef5aa2fb166600231d8cc4,25,20.0,15,19.9,20,71,21.099
2018-11-17T00:00:00.000+00:00,19.0,20,13,25,5bf0ac27fb166600231f0105,25,20.0,13,19.7,23,92,20.946
2018-11-18T00:00:00.000+00:00,21.5,24,13,25,5bf1fd10fb166600221d7f97,25,23.5,18,19.9,25,80,22.837
2018-11-19T00:00:00.000+00:00,23.5,25,13,25,5bf34f1cfb166600221ef8da,25,25.0,22,20.7,25,35,24.343
2018-11-20T00:00:00.000+00:00,23.5,25,13,27,5bf4a081fb16660023234be1,27,24.0,20,21.5,24,47,23.213
2018-11-21T00:00:00.000+00:00,25.0,25,18,30,5bf5f1aafb1666002221c2f4,30,25.0,20,22.5,25,56,25.286
2018-11-22T00:00:00.000+00:00,22.5,29,15,30,5bf7430afb16660023262516,30,23.0,15,23.2,25,64,23.953
2018-11-23T00:00:00.000+00:00,23.5,23,15,30,5bf894a1fb166600222486e0,25,25.0,22,23.6,25,26,24.346
2018-11-24T00:00:00.000+00:00,25.0,25,15,30,5bf9e621fb1666002329092d,27,25.0,23,23.9,25,36,25.056
2018-11-25T00:00:00.000+00:00,22.5,20,15,30,5bfb37e5fb166600232a94e3,30,24.0,15,23.7,28,57,24.07
2018-11-26T00:00:00.000+00:00,27.5,30,15,35,5bfc891efb1666002228b28f,35,25.0,20,24.2,20,50,25.66
2018-11-27T00:00:00.000+00:00,25.0,25,15,35,5bfdda89fb166600232d736c,26,25.0,24,24.7,25,31,24.968
2018-11-28T00:00:00.000+00:00,24.0,23,15,35,5bff2c09fb166600222b5cd7,30,25.0,18,24.8,22,51,25.588
2018-11-29T00:00:00.000+00:00,25.0,29,15,35,5c007debfb16660023307098,35,24.0,15,24.8,18,43,24.977
2018-11-30T00:00:00.000+00:00,22.5,24,15,35,5c01cf28fb166600222e0a2a,29,22.0,16,24.8,20,39,22.256
2018-12-01T00:00:00.000+00:00,22.5,20,15,35,5c0320befb1666002333622c,30,23.0,15,23.8,23,74,23.473
2018-12-02T00:00:00.000+00:00,25.0,24,15,35,5c047284fb1666002334db3f,30,25.0,20,23.8,20,50,24.4
2018-12-03T00:00:00.000+00:00,26.5,19,15,34,5c05c3f7fb16660022324025,34,25.0,19,24.3,30,39,24.821
2018-12-04T00:00:00.000+00:00,24.5,29,15,34,5c07150afb16660023379ae3,30,25.0,19,24.2,30,54,25.833
2018-12-05T00:00:00.000+00:00,25.0,25,19,34,5c086689fb16660022350131,29,25.0,21,24.7,24,21,24.81
2018-12-06T00:00:00.000+00:00,25.0,23,15,35,5c09b87d3ae3e800234e33e6,35,25.0,15,25.2,35,55,26.836
2018-12-07T00:00:00.000+00:00,30.0,30,15,35,5c0b098f3ae3e800244f9ba8,35,30.0,25,26.2,30,36,30.639
2018-12-08T00:00:00.000+00:00,27.0,29,15,35,5c0c5b123ae3e80024512018,30,29.0,24,26.3,25,37,27.73
2018-12-09T00:00:00.000+00:00,27.0,20,15,35,5c0dac8f3ae3e80023525fe5,34,25.0,20,26.8,25,53,26.208
2018-12-10T00:00:00.000+00:00,25.0,23,20,35,5c0efe0d3ae3e80024542fbb,30,25.0,20,26.8,25,37,25.27
2018-12-11T00:00:00.000+00:00,29.0,25,18,40,5c104f8b3ae3e8002455bbf7,40,29.0,18,27.6,29,37,28.649
2018-12-12T00:00:00.000+00:00,27.5,23,18,40,5c11a1113ae3e800245748f7,35,27.0,20,27.1,30,37,27.27
2018-12-13T00:00:00.000+00:00,30.0,34,18,40,5c12f28d3ae3e8002358180c,40,30.0,20,27.7,30,32,29.344
2018-12-14T00:00:00.000+00:00,30.0,30,18,40,5c14449f3ae3e800245a854d,35,30.0,25,28.3,27,32,29.656
2018-12-15T00:00:00.000+00:00,25.0,27,20,40,5c1595913ae3e800235b4400,30,25.0,20,28.3,20,69,25.58
2018-12-16T00:00:00.000+00:00,29.0,24,20,40,5c16e70e3ae3e800245d8ec2,34,29.0,24,28.3,30,52,28.192
2018-12-17T00:00:00.000+00:00,28.0,22,20,35,5c1838f33ae3e800235e688f,35,30.0,21,28.4,30,47,28.681
2018-12-18T00:00:00.000+00:00,27.0,33,19,35,5c198a333ae3e8002460c022,35,25.0,19,27.8,20,60,25.367
2018-12-19T00:00:00.000+00:00,26.0,29,17,35,5c1adb8b3ae3e80024625548,35,25.0,17,27.0,34,40,25.375
2018-12-20T00:00:00.000+00:00,25.0,25,15,35,5c1c2d4a3ae3e800246406cc,35,25.0,15,27.0,25,42,25.262
2018-12-21T00:00:00.000+00:00,27.0,25,15,35,5c1d7f2a3ae3e8002465a3ca,35,25.0,19,26.6,24,58,26.345
2018-12-22T00:00:00.000+00:00,23.5,23,15,35,5c1ed02f3ae3e80024674347,32,25.0,15,25.7,22,84,25.5
2018-12-23T00:00:00.000+00:00,24.0,28,15,35,5c2021943ae3e8002367c134,33,25.0,15,25.1,25,63,24.19
2018-12-24T00:00:00.000+00:00,23.5,25,15,35,5c21730d3ae3e80023696306,30,25.0,17,24.6,25,65,23.185
2018-12-25T00:00:00.000+00:00,27.5,20,15,35,5c22c48d3ae3e800236aee17,35,29.0,20,25.1,25,56,27.214
2018-12-26T00:00:00.000+00:00,27.0,30,15,35,5c24160f3ae3e800246dbd7f,35,27.0,19,25.1,25,61,26.852
2018-12-27T00:00:00.000+00:00,26.5,25,15,38,5c25681b3ae3e800236e2d69,38,25.0,15,25.7,20,72,24.569
2018-12-28T00:00:00.000+00:00,25.0,33,15,38,5c26b90d3ae3e800236fba01,35,25.0,15,25.9,25,70,25.671
2018-12-29T00:00:00.000+00:00,27.5,25,15,38,5c280b223ae3e8002472cc88,35,28.0,20,26.7,30,54,27.056
2018-12-30T00:00:00.000+00:00,29.0,24,15,39,5c295c0e3ae3e80024747423,39,30.0,19,27.0,30,74,29.703
2018-12-31T00:00:00.000+00:00,30.0,30,15,40,5c2aad903ae3e8002374a95d,40,30.0,20,27.6,29,44,31.25
2019-01-01T00:00:00.000+00:00,28.0,30,19,40,5c2bff723ae3e8002477ca4e,35,30.0,21,27.9,28,40,28.925
2019-01-02T00:00:00.000+00:00,30.0,30,19,40,5c2d50af3ae3e8002479769f,40,30.0,20,28.9,30,54,29.056
2019-01-03T00:00:00.000+00:00,29.5,29,20,40,5c2ea24a3ae3e800247b27ce,39,29.0,20,29.3,30,51,28.059
