datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-10T00:00:00.000+00:00,5.0,5,5,5,5be771cbfb16660023152a89,5,5,5,5,2,5.0
2018-11-11T00:00:00.000+00:00,1.0,1,1,5,5be8c346fb1666002213e350,1,1,1,1,2,1.0
2018-12-18T00:00:00.000+00:00,4.0,4,1,5,5c198b503ae3e8002460de03,4,4,4,4,21,4.0
2019-01-28T00:00:00.000+00:00,2.0,2,1,5,5c4f98a73ae3e80023a45b2b,2,2,2,2,1,2.0
