datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-26T00:00:00.000+00:00,14.0,14,14,14,5bfc89b6fb1666002228c81c,14,14.0,14,14,1,14.0
2018-12-20T00:00:00.000+00:00,20.0,20,14,20,5c1c2deb3ae3e80023630d6a,20,20.0,20,20,2,20.0
