datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-09T00:00:00.000+00:00,6.0,6,6,6,5be61fb0fb1666002211117e,6,6,6,3,6,1,6.0
2018-11-12T00:00:00.000+00:00,7.0,7,6,7,5bea1470fb1666002317ec7c,7,7,7,0,7,1,7.0
2018-11-28T00:00:00.000+00:00,5.0,5,5,7,5bff2c24fb166600232ef190,5,5,5,0,5,1,5.0
2019-01-29T00:00:00.000+00:00,15.0,15,6,15,5c50e9453ae3e80023a5f2a3,15,15,15,3,15,1,15.0
