datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,moving_avg,open_price,volume,wa_price
2018-11-08T00:00:00.000+00:00,2.0,2,1,2,5be4ce23fb16660023122e6a,2,2,2,0,,2,1,2.0
2018-11-16T00:00:00.000+00:00,3.0,3,1,3,5bef5a9ffb166600221aa22f,3,3,3,0,,3,1,3.0
2018-11-17T00:00:00.000+00:00,4.0,4,4,4,5bf0ac20fb166600221c1951,4,4,4,3,,4,1,4.0
2018-11-18T00:00:00.000+00:00,3.0,3,1,3,5bf1fd0dfb16660023206b43,3,3,3,0,,3,1,3.0
2018-11-25T00:00:00.000+00:00,1.0,1,1,3,5bfb37cffb166600232a9191,1,1,1,0,2.0,1,1,1.0
2018-12-02T00:00:00.000+00:00,2.0,2,1,3,5c047271fb1666002230ebda,2,2,2,0,2.2,2,1,2.0
2018-12-05T00:00:00.000+00:00,2.0,2,1,3,5c086688fb1666002338f317,2,2,2,0,2.2,2,1,2.0
2018-12-06T00:00:00.000+00:00,2.0,2,1,2,5c09b87a3ae3e800244e37de,2,2,2,0,2.0,2,1,2.0
2018-12-16T00:00:00.000+00:00,10.0,10,4,10,5c16e70c3ae3e800235cdaa9,10,10,10,3,,10,1,10.0
2018-12-26T00:00:00.000+00:00,2.0,2,2,2,5c24160c3ae3e800236c81a3,2,2,2,0,1.8,2,1,2.0
2018-12-28T00:00:00.000+00:00,2.0,2,2,2,5c26b90c3ae3e80024710e8a,2,2,2,0,2.0,2,2,2.0
2019-01-12T00:00:00.000+00:00,2.0,2,2,2,5c3a80143ae3e800248ab6e9,2,2,2,0,2.0,2,1,2.0
2019-01-15T00:00:00.000+00:00,4.0,4,2,4,5c3e740e3ae3e800238dbb88,4,4,4,0,2.4,4,1,4.0
2019-01-21T00:00:00.000+00:00,4.0,4,2,4,5c465d0f3ae3e800249ab31f,4,4,4,0,2.8,4,1,4.0
2019-01-22T00:00:00.000+00:00,5.0,5,2,5,5c47ae8e3ae3e800249c6a2f,5,5,5,0,3.4,5,1,5.0
2019-01-23T00:00:00.000+00:00,3.0,3,3,5,5c49009d3ae3e800239ba6b2,3,3,3,0,3.6,3,1,3.0
2019-01-25T00:00:00.000+00:00,5.0,5,3,5,5c4ba30d3ae3e80024a1b401,5,5,5,0,4.2,5,1,5.0
