datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,80.0,70,70,90,5be37d00fb166600220e8e35,90,79.0,70,79.5,80,32,78.0
2018-11-08T00:00:00.000+00:00,79.5,80,69,90,5be4ce28fb16660023122f39,90,79.0,69,79.4,80,36,78.194
2018-11-09T00:00:00.000+00:00,75.5,68,62,90,5be61f98fb16660022110e84,89,75.0,62,78.5,75,52,74.596
2018-11-10T00:00:00.000+00:00,70.0,70,60,90,5be77137fb16660022126bae,80,70.0,60,76.5,70,56,70.357
2018-11-11T00:00:00.000+00:00,70.0,60,55,90,5be8c291fb166600231677a3,85,70.0,55,75.0,55,52,69.212
2018-11-12T00:00:00.000+00:00,62.5,53,50,89,5bea1414fb1666002317e311,75,65.0,50,71.5,59,56,62.339
2018-11-13T00:00:00.000+00:00,69.0,62,50,85,5beb659afb16660023194b7e,79,69.0,59,69.4,64,86,66.756
2018-11-14T00:00:00.000+00:00,69.0,60,50,85,5becb794fb166600231ab635,80,69.5,58,68.1,69,36,68.611
2018-11-15T00:00:00.000+00:00,70.0,74,50,80,5bee08e0fb166600231c18ea,80,70.0,60,68.1,60,51,70.275
2018-11-16T00:00:00.000+00:00,69.5,60,58,80,5bef5aa6fb166600221aa314,79,66.5,60,68.0,60,34,67.206
2018-11-17T00:00:00.000+00:00,70.0,60,58,80,5bf0ac27fb166600221c1a3e,80,70.0,60,69.5,80,51,69.275
2018-11-18T00:00:00.000+00:00,65.0,65,55,80,5bf1fd18fb16660023206c33,75,65.0,55,68.7,69,50,65.52
2018-11-19T00:00:00.000+00:00,70.0,70,55,80,5bf34f1cfb1666002321e2cd,80,70.0,60,68.9,65,40,70.275
2018-11-20T00:00:00.000+00:00,70.0,60,55,80,5bf4a084fb1666002220650a,80,69.0,60,68.9,70,39,68.385
2018-11-21T00:00:00.000+00:00,67.5,64,55,80,5bf5f1a8fb1666002324b459,75,69.5,60,68.5,60,51,67.196
2018-11-22T00:00:00.000+00:00,70.0,65,60,80,5bf74310fb166600222320eb,80,70.0,60,68.5,72,39,68.692
2018-11-23T00:00:00.000+00:00,70.0,65,60,80,5bf8948ffb16660022248464,80,70.0,60,69.5,70,50,70.46
2018-11-24T00:00:00.000+00:00,72.5,74,60,80,5bf9e611fb1666002225ecc1,80,74.0,65,70.0,68,51,73.451
2018-11-25T00:00:00.000+00:00,70.0,78,60,80,5bfb37d4fb166600232a9270,80,70.0,60,70.0,65,59,70.525
2018-11-26T00:00:00.000+00:00,70.0,70,60,80,5bfc890dfb1666002228b02e,80,70.0,60,70.5,70,49,71.49
2018-11-27T00:00:00.000+00:00,75.0,70,60,85,5bfdda8ffb166600222a09a5,85,75.0,65,71.5,75,45,74.067
2018-11-28T00:00:00.000+00:00,74.5,74,60,85,5bff2c0ffb166600232eee8a,80,73.0,69,72.4,75,31,73.387
2018-11-29T00:00:00.000+00:00,77.0,70,60,89,5c007deafb166600222cbf99,89,75.0,65,73.3,75,56,74.625
