datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-27T00:00:00.000+00:00,3.0,3,1,3,5bfddae3fb166600222a1732,3,3,3,3,3,3.0
2018-12-08T00:00:00.000+00:00,1.0,1,1,3,5c0c5b7a3ae3e80024512fa6,1,1,1,1,10,1.0
2018-12-26T00:00:00.000+00:00,5.0,5,1,5,5c2416993ae3e800236c9676,5,5,5,5,1,5.0
