datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-12-20T00:00:00.000+00:00,10.0,10,10,10,5c1c2e123ae3e80024642037,10,10,10,10,1,10.0
2019-01-16T00:00:00.000+00:00,30.0,30,10,30,5c3fc6063ae3e8002491c99d,30,30,30,30,1,30.0
