datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-12T00:00:00.000+00:00,2.5,2,2,3,5bea14b2fb16660022152fc5,3,2.5,2,0,3,4,2.25
2018-11-17T00:00:00.000+00:00,3.0,3,2,3,5bf0ac5dfb166600231f07ed,3,3.0,3,0,3,1,3.0
2018-11-21T00:00:00.000+00:00,50.0,50,50,50,5bf5f1e8fb1666002221cc27,50,50.0,50,10,50,1,50.0
2019-01-12T00:00:00.000+00:00,89.0,89,50,89,5c3a80503ae3e8002388cab6,89,89.0,89,10,89,1,89.0
2019-02-02T00:00:00.000+00:00,3.0,3,2,3,5c562fdb3ae3e80024b00f7e,3,3.0,3,0,3,2,3.0
