datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2019-01-15T00:00:00.000+00:00,10.0,10,10,10,5c3e74983ae3e80024900f93,10,10,10,10,2,10.0
