datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-22T00:00:00.000+00:00,30.0,30,30,30,5bf74382fb16660023263558,30,30,30,30,1,30.0
