datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-23T00:00:00.000+00:00,2.0,2,2,2,5bf894eefb16660022249390,2,2,2,2,50,2.0
2018-12-17T00:00:00.000+00:00,10.0,10,2,10,5c1839393ae3e800245f39ac,10,10,10,10,6,10.0
2018-12-19T00:00:00.000+00:00,2.0,2,2,10,5c1adbc93ae3e800236175f0,2,2,2,2,3,2.0
2019-01-05T00:00:00.000+00:00,3.0,3,2,10,5c3145503ae3e800247e9271,3,3,3,3,1,3.0
