datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-25T00:00:00.000+00:00,2.0,2,2,2,5bfb382ffb166600232aa053,2,2,2,0,2,1,2.0
2018-11-28T00:00:00.000+00:00,2.0,2,2,2,5bff2c46fb166600222b6515,2,2,2,0,2,1,2.0
