datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,moving_avg,open_price,volume,wa_price
2018-11-22T00:00:00.000+00:00,850.0,850,850,850,5bf74394fb16660023263812,850,850.0,850,3,,850,1,850.0
2018-11-22T00:00:00.000+00:00,84.5,98,70,99,5bf74394fb16660023263811,99,90.0,70,0,,75,11,88.455
2018-11-23T00:00:00.000+00:00,400.0,400,400,850,5bf8956dfb1666002224a4cf,400,400.0,400,3,,400,1,400.0
2018-11-23T00:00:00.000+00:00,67.5,60,60,99,5bf8956dfb1666002224a4ce,75,65.0,60,0,,60,8,67.5
2018-11-24T00:00:00.000+00:00,500.0,500,400,850,5bf9e6e2fb16660022260828,500,500.0,500,3,,500,1,500.0
2018-11-24T00:00:00.000+00:00,57.5,60,50,99,5bf9e6e2fb16660022260827,65,59.0,50,0,,55,45,58.311
2018-11-25T00:00:00.000+00:00,450.0,500,400,850,5bfb3875fb16660022276e8c,500,450.0,400,3,,400,2,450.0
2018-11-25T00:00:00.000+00:00,46.0,47,34,99,5bfb3875fb16660022276e8b,58,45.0,34,0,,50,30,43.9
2018-11-26T00:00:00.000+00:00,350.0,450,200,500,5bfc89e2fb1666002228cec9,500,400.0,200,3,510.0,350,8,381.25
2018-11-26T00:00:00.000+00:00,43.0,45,34,75,5bfc89e2fb1666002228cec8,52,42.5,34,0,59.7,34,42,41.619
2018-11-27T00:00:00.000+00:00,397.0,395,200,500,5bfddaf6fb166600222a19fb,399,397.0,395,3,419.4,399,2,397.0
2018-11-27T00:00:00.000+00:00,30.0,34,25,65,5bfddaf6fb166600222a19fa,35,30.0,25,0,48.8,34,16,30.5
2018-11-28T00:00:00.000+00:00,305.0,260,200,500,5bff2cd1fb166600222b78c4,350,310.0,260,3,400.4,320,4,307.5
2018-11-28T00:00:00.000+00:00,27.5,30,20,58,5bff2cd1fb166600222b78c3,35,27.0,20,0,40.8,24,36,26.778
2018-11-29T00:00:00.000+00:00,240.0,280,200,500,5c007e5afb166600222cd0e3,280,255.0,200,3,348.4,200,4,247.5
2018-11-29T00:00:00.000+00:00,25.0,24,20,52,5c007e5afb166600222cd0e2,30,24.0,20,0,34.3,24,30,25.967
2018-11-30T00:00:00.000+00:00,275.0,275,200,399,5c01cfd8fb166600222e2315,300,280.0,250,3,313.4,300,7,282.143
