datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-10T00:00:00.000+00:00,10.0,10,10,10,5be77163fb166600231519a9,10,10,10,3,10,1,10.0
2018-12-22T00:00:00.000+00:00,3.0,3,3,3,5c1ed0583ae3e8002467498c,3,3,3,0,3,1,3.0
2019-01-03T00:00:00.000+00:00,15.0,15,3,15,5c2ea2703ae3e800247b2e40,15,15,15,0,15,1,15.0
2019-01-16T00:00:00.000+00:00,15.0,15,3,15,5c3fc5ae3ae3e8002491bb63,15,15,15,0,15,1,15.0
