datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-26T00:00:00.000+00:00,4.0,4,4,10,5bfc89d1fb1666002228cc35,4,4,4,4,5,4.0
2018-12-26T00:00:00.000+00:00,12.0,12,4,12,5c24169b3ae3e800236c96a8,12,12,12,12,1,12.0
2019-01-25T00:00:00.000+00:00,9.0,9,4,12,5c4ba3bb3ae3e800239f1a53,9,9,9,9,4,9.0
