datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-13T00:00:00.000+00:00,20.0,20,20,20,5beb65defb16660023195272,20,20,20,0,20,1,20.0
2019-01-27T00:00:00.000+00:00,30.0,30,20,30,5c4e46733ae3e80023a29799,30,30,30,0,30,1,30.0
