datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-15T00:00:00.000+00:00,15.0,15,15,15,5bee0984fb166600221949ac,15,15,15,15,1,15.0
