datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2019-01-03T00:00:00.000+00:00,4.0,4,4,4,5c2ea33e3ae3e800247b45e9,4,4,4,4,3,4.0
2019-01-13T00:00:00.000+00:00,20.0,20,4,20,5c3bd2043ae3e800238a8cf4,20,20,20,20,1,20.0
