datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2019-01-19T00:00:00.000+00:00,50.0,50,50,50,5c43ba793ae3e8002394b074,50,50,50,3,50,1,50.0
