datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-11T00:00:00.000+00:00,2.5,3,2,3,5be8c347fb1666002213e36f,3,2.5,2,,2,3,2.333
2018-11-12T00:00:00.000+00:00,2.0,2,2,3,5bea1529fb1666002317ffc1,2,2.0,2,,2,5,2.0
2018-11-13T00:00:00.000+00:00,2.0,2,2,3,5beb6636fb1666002216850f,2,2.0,2,,2,14,2.0
2018-11-14T00:00:00.000+00:00,2.0,2,2,3,5becb821fb1666002217f3d6,2,2.0,2,,2,16,2.0
2018-11-15T00:00:00.000+00:00,2.5,2,2,3,5bee099efb166600231c2f09,3,2.5,2,2.2,3,14,2.286
2018-11-16T00:00:00.000+00:00,2.5,2,2,3,5bef5b34fb166600231d9e18,3,2.0,2,2.2,3,47,2.532
2018-11-17T00:00:00.000+00:00,2.0,3,1,3,5bf0acb6fb166600231f128a,3,3.0,1,2.2,3,66,2.697
2018-11-18T00:00:00.000+00:00,3.5,3,1,5,5bf1fe24fb166600221da104,5,3.0,2,2.5,2,39,2.769
2018-11-19T00:00:00.000+00:00,3.5,5,1,5,5bf34f9bfb166600221f0a4e,5,2.0,2,2.8,2,16,2.562
2018-11-20T00:00:00.000+00:00,3.5,5,1,5,5bf4a0eefb16660023235cfe,5,2.0,2,3.0,2,25,3.8
2018-11-21T00:00:00.000+00:00,3.5,4,2,5,5bf5f273fb1666002324d019,5,3.5,2,3.2,2,65,3.154
2018-11-22T00:00:00.000+00:00,3.0,3,2,5,5bf74391fb16660023263795,3,3.0,3,3.4,3,4,3.0
2018-11-24T00:00:00.000+00:00,2.0,2,2,5,5bf9e6dffb166600222607ac,2,2.0,2,3.1,2,35,2.0
2018-11-26T00:00:00.000+00:00,3.0,4,2,5,5bfc89dffb1666002228ce51,4,3.0,2,3.0,3,78,2.692
2018-11-27T00:00:00.000+00:00,3.5,4,2,4,5bfddaf3fb166600222a1981,4,3.0,3,3.0,3,59,3.085
2018-11-28T00:00:00.000+00:00,2.5,3,2,4,5bff2ccefb166600222b7853,3,2.0,2,2.8,2,64,2.625
2018-11-29T00:00:00.000+00:00,2.5,2,2,4,5c007e57fb166600222cd068,3,2.5,2,2.7,3,55,2.636
2018-11-30T00:00:00.000+00:00,3.0,3,2,4,5c01cfd5fb166600222e2298,3,3.0,3,2.9,3,41,3.0
2018-12-01T00:00:00.000+00:00,2.5,2,2,3,5c032160fb16660023337986,3,2.0,2,2.8,3,47,2.234
2018-12-02T00:00:00.000+00:00,2.5,3,2,3,5c0472e4fb1666002230fe30,3,2.5,2,2.6,2,13,2.231
2018-12-04T00:00:00.000+00:00,3.0,3,2,3,5c07157dfb1666002233a37b,3,3.0,3,2.7,3,10,3.0
2018-12-08T00:00:00.000+00:00,3.5,3,2,4,5c0c5b8f3ae3e80024513233,4,3.5,3,2.9,4,18,3.111
2018-12-11T00:00:00.000+00:00,3.0,3,2,4,5c1050873ae3e80023555880,3,3.0,3,2.9,3,17,3.0
2018-12-13T00:00:00.000+00:00,2.0,2,2,4,5c12f36c3ae3e80023583a3c,2,2.0,2,2.8,2,20,2.0
2018-12-14T00:00:00.000+00:00,3.0,3,2,4,5c1445323ae3e8002359c2ae,3,3.0,3,2.9,3,5,3.0
2018-12-15T00:00:00.000+00:00,3.0,3,2,3,5c15962f3ae3e800235b5ba9,3,3.0,3,2.9,3,9,3.0
2018-12-16T00:00:00.000+00:00,3.0,3,2,3,5c16e7a03ae3e800235cef10,3,3.0,3,2.8,3,20,3.0
2018-12-18T00:00:00.000+00:00,2.0,2,2,3,5c198b523ae3e8002460de41,2,2.0,2,2.6,2,20,2.0
2018-12-19T00:00:00.000+00:00,4.0,5,2,5,5c1adc103ae3e80024626924,5,4.0,3,3.0,3,8,4.75
2018-12-20T00:00:00.000+00:00,3.0,3,2,5,5c1c2e1d3ae3e800236314af,3,3.0,3,3.0,3,16,3.0
2018-12-21T00:00:00.000+00:00,3.0,3,2,5,5c1d7faf3ae3e8002465b747,3,3.0,3,3.0,3,41,3.0
2018-12-22T00:00:00.000+00:00,3.0,3,3,5,5c1ed1193ae3e80023663ea4,3,3.0,3,3.0,3,5,3.0
2018-12-23T00:00:00.000+00:00,2.5,2,2,3,5c2022203ae3e8002468f30a,3,2.5,2,3.1,3,32,2.312
2018-12-24T00:00:00.000+00:00,2.5,2,2,3,5c21738f3ae3e800246a9770,3,2.5,2,2.8,3,6,2.833
2018-12-25T00:00:00.000+00:00,3.0,3,2,3,5c22c5833ae3e800246c3b50,3,3.0,3,2.8,3,10,3.0
2018-12-26T00:00:00.000+00:00,2.5,2,2,3,5c2416bb3ae3e800246dd4f9,3,3.0,2,2.7,3,79,2.468
2018-12-27T00:00:00.000+00:00,2.5,2,2,3,5c2568a73ae3e800236e415e,3,2.5,2,2.6,3,14,2.357
2018-12-28T00:00:00.000+00:00,3.0,3,2,3,5c26b9993ae3e80024712294,3,3.0,3,2.7,3,12,3.0
2018-12-29T00:00:00.000+00:00,3.0,3,2,3,5c280baf3ae3e800237188f5,3,3.0,3,2.8,3,23,3.0
2018-12-30T00:00:00.000+00:00,2.5,2,2,3,5c295cb93ae3e80023732617,3,2.5,2,2.7,3,7,2.857
2018-12-31T00:00:00.000+00:00,3.0,3,2,3,5c2aae093ae3e800247636ad,3,3.0,3,2.8,3,5,3.0
2019-01-01T00:00:00.000+00:00,3.0,3,2,3,5c2c000c3ae3e8002477e078,3,3.0,3,2.9,3,10,3.0
2019-01-02T00:00:00.000+00:00,3.0,3,2,3,5c2d51a73ae3e80024799764,3,3.0,3,2.9,3,34,3.0
2019-01-03T00:00:00.000+00:00,3.0,3,3,3,5c2ea3353ae3e800247b4471,3,3.0,3,2.9,3,37,3.0
2019-01-04T00:00:00.000+00:00,3.0,3,3,3,5c2ff4af3ae3e800237b5765,3,3.0,3,3.0,3,4,3.0
2019-01-06T00:00:00.000+00:00,3.0,3,3,3,5c3297a13ae3e800237ec85d,3,3.0,3,3.0,3,20,3.0
2019-01-10T00:00:00.000+00:00,2.0,3,1,3,5c37dd973ae3e80023856b1c,3,3.0,1,2.8,3,19,2.579
2019-01-11T00:00:00.000+00:00,2.5,3,1,3,5c392f3b3ae3e80023871f49,3,2.5,2,2.7,2,14,2.286
2019-01-13T00:00:00.000+00:00,3.0,3,1,3,5c3bd1fb3ae3e800238a8b67,3,3.0,3,2.7,3,23,3.0
2019-01-18T00:00:00.000+00:00,3.0,3,1,3,5c4269a43ae3e800249560fc,3,3.0,3,2.7,3,6,3.0
2019-01-20T00:00:00.000+00:00,3.0,3,2,3,5c450c963ae3e8002499092c,3,3.0,3,2.7,3,28,3.0
2019-01-21T00:00:00.000+00:00,3.0,3,3,3,5c465dde3ae3e800249acf70,3,3.0,3,2.9,3,26,3.0
2019-01-22T00:00:00.000+00:00,2.0,2,2,3,5c47af9c3ae3e8002399f89f,2,2.0,2,2.8,2,8,2.0
2019-01-26T00:00:00.000+00:00,2.5,2,2,3,5c4cf58b3ae3e80023a0eb7d,3,2.5,2,2.7,3,5,2.2
2019-01-27T00:00:00.000+00:00,3.0,3,2,3,5c4e47123ae3e80024a5716b,3,3.0,3,2.7,3,36,3.0
2019-01-28T00:00:00.000+00:00,2.5,2,2,3,5c4f98a93ae3e80023a45b72,3,3.0,2,2.6,3,17,2.647
2019-01-29T00:00:00.000+00:00,3.0,3,2,3,5c50ea013ae3e80024a8fb98,3,3.0,3,2.6,3,6,3.0
2019-01-30T00:00:00.000+00:00,2.5,2,2,3,5c523b6a3ae3e80023a7b048,3,2.5,2,2.7,3,19,2.789
2019-02-01T00:00:00.000+00:00,3.0,3,2,3,5c54dea03ae3e80024ae5bbc,3,3.0,3,2.8,3,1,3.0
2019-02-02T00:00:00.000+00:00,2.5,2,2,3,5c5630293ae3e80023aceb4b,3,3.0,2,2.7,3,53,2.491
2019-02-03T00:00:00.000+00:00,1.5,2,1,3,5c5781413ae3e80023aeb825,2,1.5,1,2.5,1,32,1.938
