datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-12-04T00:00:00.000+00:00,9.0,9,8,9,5c07156efb1666002233a121,9,9,9,9,5,9.0
2018-12-08T00:00:00.000+00:00,5.0,5,5,9,5c0c5b7a3ae3e80024512fb0,5,5,5,5,5,5.0
