datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-16T00:00:00.000+00:00,5.0,5,5,5,5bef5acbfb166600221aa779,5,5,5,0,5,1,5.0
2019-01-08T00:00:00.000+00:00,8.0,8,5,8,5c3539b93ae3e8002483b6b9,8,8,8,0,8,1,8.0
2019-01-25T00:00:00.000+00:00,5.0,5,5,8,5c4ba34c3ae3e80024a1ba71,5,5,5,0,5,1,5.0
