datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-12-24T00:00:00.000+00:00,20.0,20,20,20,5c21738d3ae3e800246a9745,20,20,20,0,20,1,20.0
2018-12-28T00:00:00.000+00:00,100.0,100,20,100,5c26b9983ae3e80024712268,100,100,100,0,100,5,100.0
