datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2019-01-04T00:00:00.000+00:00,30.0,30,30,30,5c2ff4893ae3e800247cf32b,30,30.0,30,0,30,1,30.0
2019-01-31T00:00:00.000+00:00,12.5,15,10,30,5c538cc03ae3e80023a9574e,15,12.5,10,0,10,2,12.5
