datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2018-11-21T00:00:00.000+00:00,2.0,2,2,2,5bf5f267fb1666002324cea0,2,2,2,2,5,2.0
2018-12-25T00:00:00.000+00:00,6.0,6,2,6,5c22c5773ae3e800246c3971,6,6,6,6,3,6.0
