datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-12-03T00:00:00.000+00:00,40.0,40,40,40,5c05c424fb16660023364d91,40,40.0,40,0,40,1,40.0
2018-12-08T00:00:00.000+00:00,55.0,60,40,60,5c0c5b583ae3e8002350fa32,60,55.0,50,0,50,2,55.0
2019-01-02T00:00:00.000+00:00,25.0,25,25,60,5c2d51183ae3e800247985a1,25,25.0,25,0,25,1,25.0
