datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-12-13T00:00:00.000+00:00,40.0,40,40,40,5c12f2d53ae3e80023582359,40,40,40,0,40,1,40.0
2019-01-09T00:00:00.000+00:00,40.0,40,40,40,5c368bde3ae3e8002383bc6e,40,40,40,0,40,1,40.0
