datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2019-01-17T00:00:00.000+00:00,15.0,15,15,15,5c41180d3ae3e8002493a393,15,15,15,0,15,1,15.0
