datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,open_price,volume,wa_price
2019-01-03T00:00:00.000+00:00,8.0,8,8,8,5c2ea33f3ae3e800247b4613,8,8,8,8,4,8.0
