datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,moving_avg,open_price,volume,wa_price
2018-11-25T00:00:00.000+00:00,30.0,30,7,30,5bfb382afb16660022276374,30,30.0,30,,30,1,30.0
2018-12-01T00:00:00.000+00:00,4.0,4,4,30,5c0320effb166600222f7e2d,4,4.0,4,,4,1,4.0
2018-12-31T00:00:00.000+00:00,5.0,5,4,30,5c2aadc73ae3e8002374b2ee,5,5.0,5,,5,1,5.0
2019-01-10T00:00:00.000+00:00,3.0,3,3,30,5c37dcfa3ae3e80023855687,3,3.0,3,9.8,3,1,3.0
2019-01-19T00:00:00.000+00:00,5.0,5,3,5,5c43ba743ae3e8002394afc0,5,5.0,5,9.4,5,2,5.0
