datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-12-15T00:00:00.000+00:00,10.0,10,10,10,5c1595db3ae3e800245c0d01,10,10,10,0,10,1,10.0
