datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-13T00:00:00.000+00:00,10.0,10,10,10,5beb65e3fb166600231952e3,10,10.0,10,0,10,1,10.0
2019-01-22T00:00:00.000+00:00,30.0,30,10,30,5c47af1b3ae3e8002399e76f,30,30.0,30,0,30,1,30.0
2019-01-31T00:00:00.000+00:00,8.5,10,7,30,5c538c5e3ae3e80023a94801,10,8.5,7,0,7,2,8.5
