datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,moving_avg,open_price,volume,wa_price
2018-11-07T00:00:00.000+00:00,15.0,15,15,15,5be37d42fb1666002310dcd2,15,15.0,15,0,,15,1,15.0
2018-11-08T00:00:00.000+00:00,14.0,15,13,15,5be4cea9fb166600220fdc87,15,15.0,13,0,,13,3,14.333
2018-11-09T00:00:00.000+00:00,13.0,13,10,16,5be61fe9fb1666002313a12e,16,13.0,10,0,,10,3,13.0
2018-11-10T00:00:00.000+00:00,12.5,15,10,15,5be7719ffb16660022127b7a,15,12.5,10,3,,10,2,12.5
2018-11-10T00:00:00.000+00:00,14.0,13,10,16,5be7719ffb16660022127b79,15,14.0,13,0,14.2,15,2,14.0
2018-11-11T00:00:00.000+00:00,16.0,16,10,17,5be8c2f8fb1666002213d82a,17,16.0,15,0,14.4,17,3,16.0
2018-11-12T00:00:00.000+00:00,14.0,14,10,15,5bea14f7fb166600221536e9,14,14.0,14,3,,14,1,14.0
2018-11-12T00:00:00.000+00:00,13.5,15,10,17,5bea14f7fb166600221536e8,15,13.5,12,0,14.1,12,2,13.5
2018-11-13T00:00:00.000+00:00,16.0,20,12,20,5beb65f2fb16660022167e86,20,16.0,12,0,14.5,12,2,16.0
2018-11-15T00:00:00.000+00:00,13.5,15,12,20,5bee0960fb166600231c27e8,15,12.0,12,0,14.6,12,3,13.0
2018-11-17T00:00:00.000+00:00,14.0,14,12,20,5bf0ac7afb166600231f0bb8,14,14.0,14,0,14.6,14,1,14.0
2018-11-19T00:00:00.000+00:00,15.0,15,12,20,5bf34f68fb166600221f036f,15,15.0,15,0,14.4,15,2,15.0
2018-11-20T00:00:00.000+00:00,14.0,14,10,15,5bf4a0c2fb16660023235644,14,14.0,14,3,,14,1,14.0
2018-11-20T00:00:00.000+00:00,16.0,16,12,16,5bf4a0c2fb16660023235643,16,16.0,16,0,14.9,16,1,16.0
2018-11-21T00:00:00.000+00:00,15.0,15,14,16,5bf5f243fb1666002221d7bb,15,15.0,15,0,14.7,15,1,15.0
2018-11-22T00:00:00.000+00:00,14.5,14,14,16,5bf74358fb16660022232a6f,15,14.0,14,0,14.9,15,3,14.333
2018-11-23T00:00:00.000+00:00,15.0,15,10,15,5bf89546fb1666002327a489,15,15.0,15,3,14.1,15,1,15.0
2018-11-25T00:00:00.000+00:00,15.0,15,14,16,5bfb384afb166600232aa473,15,15.0,15,0,15.1,15,1,15.0
2018-11-28T00:00:00.000+00:00,15.0,15,14,15,5bff2c75fb166600222b6c6c,15,15.0,15,0,15.1,15,1,15.0
2018-11-29T00:00:00.000+00:00,15.0,15,14,15,5c007e30fb166600222cc9d1,15,15.0,15,0,14.9,15,1,15.0
2018-12-02T00:00:00.000+00:00,14.0,14,14,15,5c0472befb1666002334e5bf,14,14.0,14,0,14.7,14,1,14.0
2018-12-03T00:00:00.000+00:00,15.0,15,14,15,5c05c434fb16660022324a55,15,15.0,15,0,14.8,15,1,15.0
2018-12-06T00:00:00.000+00:00,15.0,15,14,15,5c09b8c03ae3e800234e3e3e,15,15.0,15,3,14.1,15,1,15.0
2018-12-07T00:00:00.000+00:00,18.0,18,14,18,5c0b09f43ae3e800234f9572,18,18.0,18,0,15.4,18,1,18.0
2018-12-08T00:00:00.000+00:00,17.5,15,14,20,5c0c5b5d3ae3e80024512af7,20,17.5,15,0,15.9,20,2,17.5
2018-12-09T00:00:00.000+00:00,17.5,18,14,18,5c0dacdc3ae3e8002452b2ac,18,17.5,17,3,15.1,17,2,17.5
2018-12-09T00:00:00.000+00:00,10.0,10,10,20,5c0dacdc3ae3e8002452b2ab,10,10.0,10,0,14.9,10,1,10.0
2018-12-10T00:00:00.000+00:00,16.5,18,10,20,5c0efe523ae3e80024543af1,18,16.5,15,0,15.4,15,2,16.5
2018-12-12T00:00:00.000+00:00,12.5,10,10,20,5c11a1633ae3e8002457541b,15,12.5,10,0,14.9,15,4,13.75
2018-12-13T00:00:00.000+00:00,16.5,14,10,19,5c12f2f73ae3e80023582927,19,16.5,14,0,14.6,19,2,16.5
2018-12-14T00:00:00.000+00:00,13.5,12,10,19,5c1445003ae3e8002359bb4f,15,15.0,12,0,13.8,15,3,14.0
2018-12-16T00:00:00.000+00:00,15.0,15,15,18,5c16e7613ae3e800245d9a9d,15,15.0,15,3,15.3,15,1,15.0
2018-12-16T00:00:00.000+00:00,11.0,11,10,19,5c16e7613ae3e800245d9a9c,11,11.0,11,0,14.0,11,1,11.0
2018-12-17T00:00:00.000+00:00,17.5,15,11,20,5c18395f3ae3e800245f3fdb,20,17.0,15,0,14.2,17,3,17.333
2018-12-18T00:00:00.000+00:00,15.0,15,15,18,5c198abb3ae3e8002460cf30,15,15.0,15,3,15.5,15,1,15.0
2018-12-21T00:00:00.000+00:00,15.0,15,11,20,5c1d7f783ae3e8002465b00b,15,15.0,15,0,14.7,15,1,15.0
2018-12-22T00:00:00.000+00:00,13.5,12,11,20,5c1ed0bf3ae3e8002467583e,15,13.5,12,0,14.1,15,2,13.5
2018-12-24T00:00:00.000+00:00,14.0,13,12,20,5c21735e3ae3e800246a8f9b,15,14.0,13,0,14.2,15,2,14.0
2018-12-25T00:00:00.000+00:00,18.0,20,12,20,5c22c4fe3ae3e800236afd93,20,18.0,16,0,15.6,16,2,18.0
2018-12-26T00:00:00.000+00:00,16.5,18,12,20,5c24165f3ae3e800236c8d80,19,18.0,14,0,15.4,14,3,17.0
2018-12-27T00:00:00.000+00:00,20.0,20,15,20,5c25686d3ae3e800236e3980,20,20.0,20,3,16.5,20,1,20.0
2018-12-27T00:00:00.000+00:00,14.0,15,13,20,5c25686d3ae3e800236e397f,15,14.0,13,0,15.2,13,2,14.0
2018-12-28T00:00:00.000+00:00,15.0,15,13,20,5c26b9633ae3e80024711aa0,15,15.0,15,0,15.5,15,1,15.0
2018-12-30T00:00:00.000+00:00,10.0,10,10,19,5c295c5f3ae3e80024748078,10,10.0,10,0,14.7,10,1,10.0
2019-01-01T00:00:00.000+00:00,13.5,12,10,15,5c2bffdc3ae3e8002477d896,15,13.5,12,0,13.8,15,2,13.5
2019-01-03T00:00:00.000+00:00,22.0,22,15,22,5c2ea2ba3ae3e80023799afb,22,22.0,22,3,17.9,22,1,22.0
2019-01-04T00:00:00.000+00:00,14.5,14,14,22,5c2ff4773ae3e800237b4f2b,15,14.5,14,3,17.3,15,2,14.5
2019-01-05T00:00:00.000+00:00,12.0,12,10,15,5c3145603ae3e800237cf81a,12,12.0,12,0,12.9,12,2,12.0
2019-01-07T00:00:00.000+00:00,15.0,15,10,15,5c33e8dc3ae3e800248217a3,15,15.0,15,0,13.1,15,1,15.0
2019-01-08T00:00:00.000+00:00,20.0,20,14,22,5c3539dc3ae3e8002483bcd7,20,20.0,20,3,18.3,20,1,20.0
2019-01-09T00:00:00.000+00:00,15.0,15,10,22,5c368bee3ae3e800248574d0,20,15.0,10,3,18.3,20,4,15.0
2019-01-10T00:00:00.000+00:00,15.0,15,10,20,5c37dd1c3ae3e80024872c49,15,15.0,15,3,17.3,15,1,15.0
2019-01-11T00:00:00.000+00:00,15.0,15,10,20,5c392eff3ae3e800238716f2,15,15.0,15,3,15.9,15,1,15.0
2019-01-12T00:00:00.000+00:00,15.0,15,10,20,5c3a80813ae3e8002388d0f0,15,15.0,15,3,16.0,15,1,15.0
2019-01-12T00:00:00.000+00:00,17.0,17,12,17,5c3a80813ae3e8002388d0ef,17,17.0,17,0,13.5,17,1,17.0
2019-01-13T00:00:00.000+00:00,13.0,11,11,17,5c3bd1b53ae3e800248c8afc,15,13.0,11,0,14.1,15,2,13.0
2019-01-14T00:00:00.000+00:00,12.5,15,10,17,5c3d23193ae3e800248e53be,15,12.5,10,0,13.9,10,2,12.5
2019-01-15T00:00:00.000+00:00,15.0,15,10,17,5c3e745d3ae3e800249006aa,15,15.0,15,0,14.5,15,1,15.0
2019-01-17T00:00:00.000+00:00,10.0,10,10,15,5c4117e23ae3e80023913243,10,10.0,10,0,13.5,10,1,10.0
2019-01-19T00:00:00.000+00:00,22.5,15,15,30,5c43ba9e3ae3e8002394b6f8,30,22.5,15,3,16.5,30,2,22.5
2019-01-19T00:00:00.000+00:00,14.0,15,10,15,5c43ba9e3ae3e8002394b6f7,15,14.0,13,0,12.9,13,2,14.0
2019-01-20T00:00:00.000+00:00,19.0,19,10,19,5c450c223ae3e80023966759,19,19.0,19,0,14.1,19,1,19.0
2019-01-21T00:00:00.000+00:00,20.0,20,15,30,5c465d653ae3e800249abfdf,20,20.0,20,3,17.5,20,1,20.0
2019-01-23T00:00:00.000+00:00,13.0,13,10,19,5c4900e93ae3e800249e4dee,13,13.0,13,0,14.2,13,1,13.0
2019-01-24T00:00:00.000+00:00,14.5,14,13,19,5c4a51f23ae3e800239d601f,15,14.5,14,0,14.1,15,2,14.5
2019-01-26T00:00:00.000+00:00,15.0,15,15,30,5c4cf5313ae3e80024a3954f,15,15.0,15,3,17.5,15,1,15.0
2019-01-28T00:00:00.000+00:00,15.0,15,13,19,5c4f98773ae3e80023a453a3,15,15.0,15,0,15.1,15,3,15.0
2019-01-29T00:00:00.000+00:00,15.0,15,13,15,5c50e99c3ae3e80024a8ecfa,15,15.0,15,0,15.3,15,1,15.0
2019-01-30T00:00:00.000+00:00,29.0,28,15,30,5c523ade3ae3e80024aaae7a,30,29.0,28,3,20.3,30,2,29.0
2019-01-31T00:00:00.000+00:00,18.5,20,14,20,5c538c813ae3e80023a94e34,20,18.0,17,0,15.2,18,3,18.333
2019-02-01T00:00:00.000+00:00,24.0,24,15,30,5c54de5b3ae3e80024ae519e,24,24.0,24,3,22.1,24,1,24.0
