datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-12-03T00:00:00.000+00:00,40.0,40,40,40,5c05c44afb166600233653e9,40,40,40,0,40,1,40.0
2018-12-16T00:00:00.000+00:00,50.0,50,40,50,5c16e7803ae3e800245d9f4b,50,50,50,0,50,1,50.0
2019-01-04T00:00:00.000+00:00,40.0,40,40,50,5c2ff4983ae3e800237b5428,40,40,40,0,40,1,40.0
2019-01-30T00:00:00.000+00:00,25.0,25,25,50,5c523b0d3ae3e80024aab5ff,25,25,25,0,25,1,25.0
