datetime,avg_price,closed_price,donch_bot,donch_top,id,max_price,median,min_price,mod_rank,open_price,volume,wa_price
2018-11-21T00:00:00.000+00:00,120.0,120,120,120,5bf5f253fb1666002221da14,120,120,120,5,120,1,120.0
2018-12-24T00:00:00.000+00:00,5.0,5,5,5,5c21736e3ae3e800246a9248,5,5,5,0,5,1,5.0
2019-01-05T00:00:00.000+00:00,1.0,1,1,5,5c3145763ae3e800237cfaf3,1,1,1,0,1,6,1.0
2019-01-17T00:00:00.000+00:00,1.0,1,1,5,5c4117f03ae3e80024939eaa,1,1,1,0,1,1,1.0
